"","Country","Species","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","total"
"2847","United Kingdom","Cyprinids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.09,598.47,620.39,1645.95
"2848","United Kingdom","European eel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.86,0,0,0,74.86
"2849","United Kingdom","European flat oyster",0,0,0,344,495,300,1012,433.2,1596,1829,1732.5,805.25,674.78,433.42,249.9,55,24,942.5,792,720,745,210,435.82,863.76,2376.79,1399.23,789.92,913.25,1315.07,511.51,307.59,229.56,197.82,185.9,210.13,23129.9
"2850","United Kingdom","European perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.42,0,0,0,0,89.42
"2851","United Kingdom","European seabass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,170.5,2015.05,3288.89,3532.86,1350.61,1772.82,1851.15,0,0,0,0,14101.88
"2852","United Kingdom","Freshwater bream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,0,0,56,0,0,155.29,0,545.89,85.3,436.95,122.25,328.93,0,0,1810.61
"2853","United Kingdom","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,30.02,64.86,0,0,15.63,18.36,87.28,0,0,0,3854.92,4011.71,8102.78
"2854","United Kingdom","Great Atlantic scallop",0,0,100,84,40.5,55,71.5,228,427.19,443.09,180,235.75,233.36,183.54,246,131.08,248.64,167.28,242.98,187.95,70,60,103.56,82.07,138.99,26.08,0,153.49,156.65,80.49,105.71,95.88,91.38,117.92,122.24,4910.32
"2855","United Kingdom","Grooved carpet shell",0,0,0,6.5,0,0,0,0,7.95,6.01,0,0,0,0,0,0,0,0,0,18,18,0,14.4,16.41,0,0,0,0,0,0,0,0,0,0,0,87.27
"2856","United Kingdom","Haddock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24
"2857","United Kingdom","Japanese carpet shell",0,0,0,0,0,0,328.39,336.18,322.12,229.81,90.08,59.02,72.16,129.73,111.6,104.4,104.4,129.6,129.6,82.8,180,18,180,8.81,0,48.5,69.45,25.83,24.48,60.19,25.34,31.01,15.12,0,0,2916.62
"2858","United Kingdom","Marine fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.95,0,1218.95
"2859","United Kingdom","Mediterranean mussel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4
"2860","United Kingdom","Mozambique tilapia",0,0,0,0,0,0,0,0,0,0,0,662.76,656.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318.8
"2861","United Kingdom","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,85.07,81.54,385.49,458.92,953.63,515.6,610.32,856.63,22.53,31.91,5.13,5.07,4076.84
"2862","United Kingdom","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22,0,27.38,9.86,0,0,0,0,0,0,0,0,60.46
"2863","United Kingdom","Northern pike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.27
"2864","United Kingdom","Northern quahog(=Hard clam)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,500,0,8.25,14.83,19.4,57.48,49.67,44.07,5.47,60.47,10.11,0,0,0,773.75
"2865","United Kingdom","Orfe(=Ide)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06,0,1.02,0,0,0,0,18.08
"2866","United Kingdom","Pacific cupped oyster",331.41,318.9,648,666.5,1002.3,973.98,827.64,1202.61,1465.78,1529.5,1249.5,2110.57,2159.47,2444.72,2291.9,974.4,2533.59,3745.6,3764.26,3638.76,6887.57,4222.76,6668.26,8635.08,7097.93,10952.53,6883.25,6040.3,8334.69,6223.58,6673.38,6400.68,7982.76,9801.43,10126.33,146809.92
"2867","United Kingdom","Queen scallop",0,0,16,512,602,350,189,183,164.24,139.69,95,90.73,99.58,113.02,279.3,228,109.92,84.57,35.66,38.82,100,116,193.48,45.04,100.08,19.43,42.3,4.01,1.58,5.86,6.17,4.2,24.3,42.47,44.03,4079.48
"2868","United Kingdom","Rainbow trout",37059,34737,34890,41418,45765,53822.2,49496.7,48735.6,52997,55149.9,57427.2,66194.57,58659.97,73153.08,74533.5,77008.5,49099.5,59193,64435.5,44460,45855,37374,48795.13,63590.95,72776.9,54620.06,49541.6,43667.39,52019.2,45175.7,59643.61,64656.08,55536.05,49598.52,51965.79,1873051.2
"2869","United Kingdom","Roach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,24,0,0,36.16,9.01,41.44,72.38,195.53,59.09,120.52,0,0,602.13
"2870","United Kingdom","Rudd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,8.07,0,16.81,13.39,23.67,0,0,73.94
"2871","United Kingdom","Salmonids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.86,5661.8,6070.46,11887.12
"2872","United Kingdom","Sea mussels nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15151.77,7337.76,25194.7,23892.26,71576.49
"2873","United Kingdom","Sea trout",510,381,420,450,540,1115,1338.53,1769.37,3189.4,3550.73,3658.42,3266.46,3233.34,0,0,874,1017,945,1458,2898,4386,1956,2370,2832.38,4537.11,4701.26,4477.89,2277.03,1479.59,1703.52,3859.85,3774.84,3299.03,2503.53,2591.22,77363.5
"2874","United Kingdom","Signal crayfish",0,0,0,20,60,140,240,180,160.71,54.07,43.2,29.98,29.68,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,963.64
"2875","United Kingdom","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27
"2876","United Kingdom","Tench",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0,36,0,1.2,330.98,141.31,599.84,192.31,713.53,96.23,226.24,0,0,2397.64
"2877","United Kingdom","Turbot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1080,405,1152,2097,522,558,558.47,185.32,9.39,2.78,0,0,0,0,0,0,0,0,7532.96
"2878","United Kingdom","Whiteleg shrimp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
"2879","United States of America","Abalones nei",0,330.05,1759.06,0,1265.6,0,0,0,0,0,0,0,3545.7,3545.7,0,0,0,0,0,0,7370.06,9196.55,5250,5250,5250,6000,8817.5,8817.5,8817.5,8538.48,4818.33,4818.33,4818.33,4818.33,6451.06,109478.08
"2880","United States of America","American cupped oyster",30866.7,34466.4,29458.44,35592.92,33910.23,42243.85,33426.75,47618.97,68506.08,58942.69,44437.29,50313.88,42753.75,47374.5,29734.32,33502.94,19127.5,19095.63,16347.87,26252.8,40009.06,40287.24,45000,45000,45000,45000,60636.24,52340.75,74285.25,104000,93697,93697,126935.2,124772.88,159378.75,1894012.88
"2881","United States of America","American yellow perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.5,339.5,339.5,339.5,339.5,339.5,339.5,339.5,717,717,717,717,717,138.72,6439.72
"2882","United States of America","Arctic char",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.95,330,217.8,241.6,328.7,510,687.69,740.37,743.75,875,0,0,850,0,0,0,0,0,0,5812.86
"2883","United States of America","Atlantic salmon",0,0,66.64,1177.46,9617.58,18542.04,22613.5,40165.83,70697.4,64930,60637.36,75301.25,61047.34,64998.05,72680.07,76809.87,99209.85,72068.43,27760.12,54655.25,56574.98,37509.99,42569.1,40813.71,68193.12,61221.9,99042.45,104132,76987.05,104706.3,76186.33,76186.33,67653.3,61383.3,67327.26,1933465.16
"2884","United States of America","Barramundi(=Giant seaperch)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2000,2000,2000,2400,2400,2400,2400,2400,2400,2400,2400,4200,600,30500
"2885","United States of America","Bighead carp",2528.9,4235,4477,0,0,0,0,0,0,0,0,0,0,3793.32,4411,4411,4411,4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32678.22
"2886","United States of America","Black seabass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.02,97.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.04
"2887","United States of America","Blue crab",0,0,0,0,0,0,0,0,0,0,0,0,0,1710.05,2071.24,1964.67,4289.52,4418.82,1620.19,2791.29,495.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19361.68
"2888","United States of America","Blue mussel",1595.72,1397.99,1715.2,1784.21,1590.4,726.44,1171.3,895.86,1156.59,928.34,1194.12,1218.3,5077.99,3371.46,765.44,796.16,4878.16,1171.5,3178.19,3522.6,3953.52,4962.52,7126.08,4474.47,4474.47,4620,6621,7258.64,10006.4,7798,9783.84,10191.6,10479.75,10388.72,9590.95,149865.93
"2889","United States of America","Butter clam",92.65,8.8,12.16,5.52,3.6,2.4,4.26,3.52,3,6.88,15.96,7.59,13.64,7.92,6.9,0,33.84,10.58,13.5,2.35,3.05,3.05,12.32,11.11,13.97,122.14,16.35,10.05,10.8,9.94,18.07,43.32,46.02,44.16,44.16,663.58
"2890","United States of America","Channel catfish",191840,189193.62,228885.58,277309.24,290441.07,308808.63,273029.97,246442.83,273847.2,324802.92,342711.72,350681.38,364061.8,371459.4,419823.6,438418.98,446966.62,387309.78,357548.75,384071.68,440393.8,428475.84,441263.79,424596.46,390051.88,351895.81,375762.92,390116.74,319394.79,354380.8,331960.02,347020.72,363075,355217.97,341165.22,12122426.53
"2891","United States of America","Chinook(=Spring=King) salmon",0,0,0,0,0,1611.3,766.7,966.41,1550.41,928.88,0,0,0,114.6,80.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6018.52
"2892","United States of America","Clams, etc. nei",86.11,14.96,6.12,7,1.86,0.88,3.39,9.42,1.24,1.32,7.93,1.56,3.92,1.11,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.92
"2893","United States of America","Cockles nei",0,0,0,0.46,0.47,0.88,0.45,0,0,0,0.75,1.86,0.46,0.55,0.9,0,0,0,0,0,0.46,0,0.46,0,0,0.46,0,0,2.2,0,3.35,0,0,0,0,13.71
"2894","United States of America","Coho(=Silver) salmon",3976,5358.5,4028.5,5348,5817.6,1961.6,755.43,892.44,464.31,168.1,150.86,203.36,245.19,9.75,6.2,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29396.43
"2895","United States of America","Common carp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.2,196.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.11
"2896","United States of America","Cupped oysters nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.96,457.04,1410,1063.52,2158.74,2000,1835.22,1201.32,1721.44,1484,1877.4,1513.12,5753.96,5753.96,6888.41,6697.8,7858.88,8392.02,8392.02,66645.81
"2897","United States of America","Cyprinids nei",147250,47044.8,47044.8,71498.9,51850,51850,54009.02,55918.56,61162.08,62991,68732.06,71355.26,70265.51,73585.6,57390.48,57390.48,45765.9,45765.9,45758.67,45758.67,45758.67,36005.74,40000,48000,48000,48000,0,0,0,2581.6,2581.6,2581.6,2581.6,2581.6,2537.43,1513597.53
"2898","United States of America","European flat oyster",176.9,184.14,130.08,60.06,1864.56,142.39,177.82,179.52,67.62,230.01,13.97,0,2022.24,0,0,0,353.16,237.6,190.44,243.34,232.32,225,251.32,255.36,61.88,0,2.13,0,14.64,14.64,0,0,0,0,0,7331.14
"2899","United States of America","Flat oysters nei",0,0,0,0,0,0,0,0,0,0,14440.86,339.9,241.31,144.06,262.87,373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15802.75
"2900","United States of America","Freshwater fishes nei",9900,26542,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2400,1800,2400,2400,2400,5154.43,5154.43,5154.43,5154.43,5154.43,7687.68,105401.83
"2901","United States of America","Giant river prawn",1699.2,1667.63,889.38,1251.25,1907.1,2534.46,2404.88,2404.88,1730.19,2008.17,2008.17,0,0,0,0,0,0,404.36,510.3,436.1,305.9,2672.68,2672.68,2400,2400,2400,2400,2400,2400,1220.07,1220.07,1220.07,1220.07,1220.07,894.78,48902.46
"2902","United States of America","Grass carp(=White amur)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337.72,2337.72
"2903","United States of America","Japanese carpet shell",1181.56,3558.5,3460.8,2469.92,3754.52,2413.8,4522.54,4011.93,3859.2,4590.33,3909.77,4534.34,4994.31,4985.93,4569.36,3717.21,4214.37,13498.22,13794.84,13923,14658.36,16640.82,29427.84,20069.94,20271.29,19007.94,14644.36,19408.14,21207.64,23009.82,19636.68,21027.84,23146,21206.5,24239.32,413566.94
"2904","United States of America","Longfin yellowtail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,770,1650,2838,1506,2400,2400,2400,2400,2400,2400,2400,2400,2400,28494
"2905","United States of America","Marine fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4362,4362,4362,4362,4362,7687.68,29497.68
"2906","United States of America","Marine molluscs nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.45
"2907","United States of America","Northern quahog(=Hard clam)",2485.76,1900,4209.88,6120,6089.4,7781.07,8698.3,6684.21,7262.94,11778.48,9056.16,14443.44,15124.2,25728.56,18546.99,38184.48,28062.45,28893.42,24635.38,36724.1,52448.1,56020.75,67500,67500,67500,67500,53247.74,62873.38,60394.72,59165.05,63338.69,63338.69,81265.28,78185.65,52194.5,1254881.77
"2908","United States of America","Northern white shrimp",434.83,147.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.03
"2909","United States of America","Olympia oyster",53,50.85,167.16,110.43,1336.53,87,121.94,24.38,34.75,38.22,58.24,505.26,144.4,7.02,84.6,93.03,99.6,232.5,113.19,115.6,104.58,112,140,0,0,0,2.13,0,0,0,0,0,0,0,0,3836.41
"2910","United States of America","Pacific cupped oyster",7415.43,18905.7,13081.16,12943.68,17227.46,10221.01,19054.2,13736.94,13728.88,16792.79,20783.34,19486.88,19017.9,15125.56,18077.55,21950.94,22666.62,28737.66,35139.2,35915.04,37415.3,45887.6,42658,36536.24,32882.72,40466.4,37628.01,44577,55491.04,81599.69,46294.44,46294.44,56410.08,53499.15,82813.56,1120461.61
"2911","United States of America","Pacific geoduck",0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,110.43,593.96,2328.85,2501.4,5468.83,6400,11287.5,9922,13903.5,17994.67,18504.84,21414.96,16639.44,24449.01,18537.12,15189.72,32196.57,28710,46449.48,292605.14
"2912","United States of America","Pacific horse clam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,4.92,3.85,7.55,1.8,1.8,2.02,6.45,4.92,1.28,0.61,0,2.58,3.11,0,0,0,0,41.55
"2913","United States of America","Pacific littleneck clam",299.75,588.06,483.3,537.88,569.4,389.64,397.8,352.59,332.05,217.35,204.82,212.91,200.91,226.72,155.61,0,246.24,131.04,690.85,270.72,297.04,222.6,222.6,132.02,87.02,95.12,85.26,107.57,130.79,111.93,74.88,65.52,39.13,30.9,30.9,8240.92
"2914","United States of America","Rainbow trout",54480,56167.2,55696.8,57117.76,63986.3,61673.95,61016.34,60067.32,53937.99,55461.75,53268.01,52751.6,57063.77,60182.46,59738.05,65078.72,63603.69,64532.5,58289.64,55442.05,57105.73,65459.52,57664,58959.85,49773.91,52576.16,47743.1,51531.92,55375.84,71851.48,76201.19,76748.31,79556.74,83150.55,95743.6,2148997.8
"2915","United States of America","Red drum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292.44,7500,7500,9596.06,8400,8400,6951.42,9006.14,9006.14,9177.22,9165,9165,7301,7301,22715,137476.42
"2916","United States of America","Red swamp crawfish",29700,32499.5,48749.8,35841.06,24543.42,20400,34137.3,33252.01,34881.02,28590.27,26938.23,34815,34864.5,29254.92,23580.44,28209.75,27612.54,40571.71,50363.25,48572.1,42780.84,42556.91,100625.8,88906.32,127351.15,121464.2,177355.7,205724.75,167232.45,144336,172045.57,199349.7,196692.72,189605.48,220953.28,2864357.69
"2917","United States of America","Sand gaper",45,404.8,140.16,101.79,67.2,1.43,1.1,75.9,87.04,109.82,38.4,18.55,0,0,0,0,0,179.2,225.61,391.16,225,225,333.2,178.64,490.45,483.69,623.7,396.66,464.44,457.24,636.24,536.58,390.72,359.7,359.7,8048.12
"2918","United States of America","Scallops nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91
"2919","United States of America","Sea trout",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,6.81,6.81,6.28,15.4,0,0,0,0,0,0,0,0,0,0,41.91
"2920","United States of America","Striped bass, hybrid",0,0,21.5,815.12,1819.44,2176.1,3489.64,5084.58,8259.3,14277.71,18851.55,21160.92,20297.7,21793.2,24137.19,21942.55,29503.68,28538.42,27881.88,30425.12,31348.16,30290.88,32454,31454.66,30430.4,26632.48,28831.5,29253.12,29438,34985.72,31142.74,30830.02,37736.92,36197.46,6189.19,727690.85
"2921","United States of America","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,3655.68,0,0,0,0,0,11250,11250,11250,11250,11250,16000,16000,16000,24000,24000,75760,75760,75760,75760,75760,8045.4,542751.08
"2922","United States of America","Tilapias nei",0,17.3,0,0,70,125,8061.95,8061.95,10245.82,7257.6,16250.88,22633.78,23971.02,29521.28,27310.81,26648.81,26648.81,26648.81,19800,37710,40007.52,29573.37,34382.88,34382.88,34382.88,52988.49,52988.49,53886.6,53886.6,39956.02,42745.28,42745.28,42745.28,42745.28,37978.4,926379.07
"2923","United States of America","Whiteleg shrimp",1031.91,570,3327.15,7205.79,7937.23,9677.69,9644.22,10398.78,20400.66,22005.9,23205.42,9199.26,11598.3,10804.5,17604.72,17180.43,19781.08,35927.68,37546.67,30769.83,24816.86,21370.02,16368.66,11002.95,8599.5,7602.84,5949.09,8527.48,7953.01,7107.74,10316.03,11136.85,10075.61,10075.61,12555.95,479275.42
"2924","Uruguay","[Spirulina platensis]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44,0,41.07,28.85,0,0,85.36
"2925","Uruguay","American bull frog",0,0,0,0,5,0,0,0,0,0,0,45,15,19.8,19.8,19.8,39.6,108,35,49.67,25.13,28.62,15.58,0,0,0,0,0,0,19.53,0,0,0,0,0,445.53
"2926","Uruguay","Argentinian silverside",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23
"2927","Uruguay","Common carp",0,0,0,0,0,0,0,0,4,6,12,11,2,2,1.5,1.5,1.5,1.5,1.4,1.49,2.44,1.43,0,0,0,0,0,0,5.91,5.86,5.16,0,0,0,0,66.69
"2928","Uruguay","Danube sturgeon(=Osetr)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.02,297.04,321.61,309.84,1192.51
"2929","Uruguay","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.03,33.65,30.29,27.08,24.41,21.51,0,0,0,5.21,168.18
"2930","Uruguay","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,10,0,0,1.12,12.92,29.44,23.23,1.9,10.62,0,0,115.23
"2931","Uruguay","Penaeus shrimps nei",0,0,0,0,0,0,0,0,10,18,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
"2932","Uruguay","Prochilods nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.42,3.01,0.31,0.53,0,0,10.72
"2933","Uruguay","Red claw crayfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,19.94,19.2,28.8,2.45,0,1.55,2.02,2.44,0,0,0,0,0,92.75
"2934","Uruguay","Siberian sturgeon",0,0,0,0,0,0,0,0,0,0,0,0,120,105,126,252,52.5,42,54,102.18,769.45,1529.14,309.21,1162.57,1445.47,2467.8,5839.18,8276.5,0,4168.51,3678.05,824.45,165.16,178.92,469.8,32137.89
"2935","Uruguay","South American catfish",0,0,0,9,12,9,10.5,12,22.5,10,10,18,7.5,7.5,4.5,4.5,4.5,4.5,2.8,2.98,4.89,5.72,5.82,1.92,2.16,0,0,7.25,6.89,6.83,6.02,0,0,0,15.62,214.9
"2936","Uruguay","Sterlet sturgeon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06,0,0,718.06
"2937","Uruguay","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941.04,1508.67,4215.77,790.42,1748.48,2437.23,2676.94,19318.55
"2938","Uzbekistan","Bighead carp",0,0,0,0,0,0,0,0,0,0,0,0,0,2828.4,1904.8,2116.8,1241.31,645.5,675.88,588.5,514.8,110,42.2,48,50,88.5,141.6,159.3,230.1,354,414,450,450,630,689.4,14373.09
"2939","Uzbekistan","Common carp",0,0,0,0,10640,10530,11048,12602,7011,7573,5590,2960.64,2217.11,2068.29,858,1276.16,707.84,281.6,373.78,420,430.5,525,229.76,615,900,2761.65,3068.5,3176.06,4466.12,7785.91,13976.16,15563.8,10800.3,14875,16275,171606.18
"2940","Uzbekistan","Crucian carp",0,0,0,0,0,0,0,0,0,0,0,0,0,152.8,78.5,49.29,51.4,70.4,28.59,25.75,36.25,50,5,15,15,51.6,77.4,118.81,276.45,831.79,1046.76,1045.2,741.6,1125,1231.5,7124.09
"2941","Uzbekistan","Cyprinids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1655.2,3127.2,3893,3604.2,3241.8,4400,4434,25436.4
"2942","Uzbekistan","Freshwater bream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.75,239.4,297.6,731.55,752.55,566.4,772.5,844.5,4526.25
"2943","Uzbekistan","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,70,105.78,296.7,826.89,2203.19,4279.57,2982.87,5748.45,9183,12945,14163,52866.45
"2944","Uzbekistan","Grass carp(=White amur)",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,95.15,36.85,136.95,165,142.5,375,375,1996.14,2584,1590.45,4367.93,8876.04,10839.18,11589.9,14896.35,30800,33698,122579.44
"2945","Uzbekistan","Pike-perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.5,700.5,2156.5,2420.5,2124,1673.5,2000,2190,13537.5
"2946","Uzbekistan","Rainbow trout",0,0,0,0,39,39,44.8,64,0,182,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,150.93,394.74,580.5,812.7,1044.9,1161,1161,1161,1509.3,1648.62,9997.49
"2947","Uzbekistan","Roach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116.4,228,508.2,649.2,34.5,75,81,1695.3
"2948","Uzbekistan","Silver carp",0,0,0,0,9818,10458,10894,11694,11740,11418,8969,5831.84,3339,4242,2856,3175.2,1863,968.5,992.77,724.9,653.95,1320,2285.13,3200,3100,6202.08,7965,9592.16,14925.17,20072.86,25878.96,36339.84,36613.26,45090,49330.8,361553.42
"2949","Uzbekistan","Snakeheads(=Murrels) nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.45,794.15,1526,1737.05,2495.85,2410.1,2975,3255,15489.6
"2950","Uzbekistan","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,1520
"2951","Uzbekistan","Wels(=Som) catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,752,1892.5,1736.5,2061,1862,2500,2735,13834
"2952","Vanuatu","Barramundi(=Giant seaperch)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.08,37.09,0,0,0,0,75.17
"2953","Vanuatu","Blue shrimp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.12,332.2,337.67,0,0,0,0,285.59,292.05,0,0,0,0,1682.63
"2954","Vanuatu","Giant river prawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.48,0.58,0.4,2.34,0.77,1.23,6.29
"2955","Vanuatu","Monkey river prawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,3.78,3.71,0.62,5.01,0.7,9.4,0.55,24.24
"2956","Vanuatu","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,4.12,7.19,0,0,181.69,440.55,228.29,232.09,317.32,309.05,13.59,19.82,27.72,27.48,1812.94
"2957","Vanuatu","Striped catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02,36.06,0,0,0,0,73.08
"2958","Vanuatu","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.64,57.16,89.38,0,0,0,0,7.4,0,0,0,0,0,477.58
